id,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,gx1,gx2,class,ex1,ex2
98,113.6948016,109.2993554,101.041547,98.76155361,92.61663016,89.67230622,87.55690859,83.52285968,82.90955647,77.55741977,0,0.771791761,2.234925367,2.860032234,3.969944277,4.793079947,6.08580578,7.105652825,7.761916327,9,0.438258597,-0.336870366,1,-1.709204178,-0.434226328
99,103.8506191,97.86678875,91.6108944,84.48922491,77.98104157,75.49070028,69.63121246,65.9404355,60.31957235,56.04578497,0,0.939900513,2.136883168,3.21446896,4.097567629,5.221062216,6.228066173,7.208186738,8.080402331,9,-2.234211902,-0.31984378,1,-0.390586708,0.588834856
100,100.9198182,94.1352545,91.832775,85.01393461,82.5058466,76.94892766,72.26843245,69.60761632,67.33329766,63.76360146,0,0.937143139,1.790039643,3.199975362,3.869696197,4.995519783,5.88360035,6.966224563,8.086829103,9,-0.142130211,-0.13388517,2,0.712975615,-0.652996022
101,97.84853919,92.18060024,87.04558557,82.74152069,77.72696911,73.59575509,68.8718712,62.24422878,56.89122625,54.74145227,0,0.995738133,1.967481635,2.978811597,3.98837628,5.079122211,5.83222771,7.191839268,8.192969917,9,1.695008092,2.19751684,2,0.61179957,-1.322552403
102,92.90394134,86.29643086,81.86933545,77.36150191,69.9381265,66.32836641,61.03108754,55.40769056,53.64050336,49.35910514,0,0.968701117,2.006844173,2.912365565,4.130558845,5.142656201,5.780581467,7.072551894,8.042029813,9,-1.212400259,1.475269127,2,0.10498394,0.138717944
103,97.58718022,90.39946598,85.22566864,80.18318154,74.66180075,67.8361712,66.10659972,59.10448469,54.05464305,47.7118137,0,0.869520538,2.132701574,2.821044054,3.998310621,5.1215731,5.75580551,6.792549103,8.037113313,9,0.199469687,0.783754311,2,-0.424689645,-0.339661201
104,96.49697102,91.46560465,86.42752119,80.95700707,71.91138694,67.62593853,64.00653906,58.28660643,56.00618973,53.65456934,0,1.151027565,1.987455367,2.941723795,4.186752942,5.09897625,6.049857955,7.081672248,7.911074158,9,1.676132467,-0.271007539,2,-0.564420071,0.261864418
105,95.27625529,89.38989377,82.92115097,75.79180631,70.55977967,66.07116795,60.8260167,57.65037332,52.01692206,48.83882843,0,1.083348612,2.137320884,2.944903399,4.058537078,5.096714528,6.052417914,6.935562328,8.174277234,9,0.091239037,-0.418118758,2,-1.210663131,-0.371073426
106,94.45758946,92.00132037,84.85753712,79.57787223,77.61428721,77.04380917,73.45955141,73.34249486,71.25246845,70.53624958,0,0.7994865,1.99448251,3.170434281,3.817028821,4.902636289,5.755789724,7.060979916,8.00904246,9,-0.746085498,1.061584403,1,-0.663226582,1.884975396
107,98.88255752,93.66445768,88.30191164,88.69775777,79.38894653,75.16899969,71.29405412,70.92299834,64.93976169,64.75414479,0,1.177673058,2.211439407,2.880510975,4.094062472,5.059944288,6.180554978,7.05055459,8.246153246,9,-1.294911275,-1.284672546,2,0.498835035,0.605132074
108,99.86540874,95.98848248,88.73874039,85.05188456,79.62992848,78.26602217,77.98009744,76.67092231,74.78150288,73.8577576,0,0.83200553,1.925643181,2.766804002,4.131650517,4.994982985,5.966169249,7.206245348,7.80801128,9,-1.93757456,-1.752712751,1,-0.591124573,0.279618688
109,102.9470429,98.90457472,94.32543853,88.2064282,85.57617099,86.57544976,85.58000099,83.24758876,84.39801068,80.64686579,0,0.987692613,2.149526167,3.002840194,4.167989406,5.23840358,5.893846773,7.024409427,7.838847829,9,-1.077523877,-2.119137258,1,0.438375253,0.181931559
110,102.5162893,94.99267392,93.15934801,82.94570116,81.5897232,78.21083793,72.58012273,70.02409033,66.21734686,63.62553814,0,1.151554456,1.866356846,3.2217981,3.8282662,5.026424433,5.833886115,6.962375769,7.866385297,9,-0.181504417,0.588238207,1,-0.808031423,-0.179846425
111,97.58826451,93.21242113,84.16591249,80.00741363,75.25526743,68.72031783,63.48751576,57.73466143,51.20668611,48.69848765,0,0.767453884,2.045707912,2.924774813,4.007690147,5.03932259,5.802832777,7.023840038,8.157208526,9,-0.153045646,1.762586448,2,-1.350138635,-0.324953451
112,90.12955477,83.63447767,76.31932199,70.39320534,67.34251944,61.87908326,58.76241836,51.77780966,47.1039334,42.25158778,0,0.960180754,2.066647961,3.150675249,3.773656519,5.09108684,5.89902721,6.78408228,7.753161791,9,-0.306126776,0.495161893,1,-0.780627555,-0.506448819
113,97.88019574,94.38696937,89.80087737,84.44627708,80.35451255,77.91851053,71.52595815,67.50895476,65.9354471,62.83477824,0,0.961129492,2.142280214,3.049599407,4.07483563,5.037498764,5.854609993,6.96880671,8.043157683,9,0.280088658,0.8439182,2,-0.165866795,-0.55243139
114,101.844746,97.06552128,93.89169468,89.90725342,89.6106771,81.99740825,78.05063175,72.12630323,69.1728447,64.759863,0,1.069835414,2.03493777,3.09175982,3.797884816,4.962710666,6.055429979,6.985044469,8.06545079,9,1.360976481,0.160833126,2,1.385685113,0.072785449
115,93.56639914,92.67999908,87.54772363,81.77958215,77.95808339,76.56696105,75.45614377,73.38808662,73.32854778,71.0317171,0,0.763298061,1.932963747,3.007879813,4.196384359,5.048135704,6.035506301,7.16499902,7.787710403,9,0.747590915,0.683900164,1,-0.288686781,1.942295967
116,93.83628458,90.3467745,86.86602816,80.35662348,76.0184953,72.90007607,69.07997037,65.21461356,60.59508787,54.56448218,0,0.801478588,1.872180906,3.001832171,4.027894654,4.852391254,5.849099277,6.792020371,7.88027552,9,1.286121996,0.658811524,2,-0.139300918,-0.969719751
117,101.9512056,98.46230918,93.35576552,90.08864068,86.79912427,83.13398894,78.70126666,74.32181255,72.26007654,68.71993889,0,1.181512427,2.193071563,2.981735804,3.867780002,4.933667547,6.038401389,7.027248454,7.986025757,9,0.255114172,-0.4220322,2,-0.117315469,0.12073722
118,104.6262367,97.80836983,93.72768506,90.84909565,86.13703236,83.93371157,85.80697447,83.14801447,81.14845593,83.23547918,0,1.173953491,2.211033926,2.891894358,3.890692082,4.820992272,5.85015918,7.120311713,8.136638533,9,0.129566292,1.161733324,1,0.347590971,0.551439131
119,102.9450506,94.95016165,88.21041328,84.01140349,80.5243305,74.73908103,73.61218272,71.49430607,66.59871107,61.63804222,0,1.10288436,2.169061971,2.820449426,3.896854292,5.122047497,5.859848057,6.80964039,8.064693941,9,1.604108321,-0.164380853,1,-0.878116441,0.581647523
120,100.9332127,94.66937387,89.42321331,83.49765739,79.93251931,78.19010856,72.60591866,67.14761429,63.48000451,60.80241499,0,0.940052379,2.221895708,3.166757698,3.85272684,5.180740624,5.814720789,7.109708613,8.205156936,9,-1.288722762,-1.352585422,1,-1.378339407,1.064865772
121,100.6887075,94.00731378,90.94551048,87.23086411,82.04224856,77.95627854,77.26124332,71.13567412,70.59350747,68.69871147,0,1.22380357,1.760603519,2.954997539,4.063026741,5.136056773,5.996088755,7.091998019,8.045166644,9,-0.84864174,-0.449389945,1,0.42008233,1.238654353
122,99.18366031,97.77856582,95.67826345,86.75345954,82.12370659,80.66572705,82.08861029,78.29537388,75.71395259,70.87059747,0,1.018209429,1.797609061,3.057571218,3.95694491,5.053014387,6.169987145,6.971510045,8.012357735,9,0.844895949,0.585914043,1,0.189791896,-0.614423901
123,101.7396698,97.64874147,92.74363643,88.62901619,82.35948876,75.17698067,71.56242409,69.69733942,67.14944218,64.90608527,0,0.80711639,1.950282427,2.915918672,3.942437226,5.211935045,6.209537784,6.818851169,7.997243179,9,-0.584868345,-0.41125045,2,1.102371178,0.741832508
124,94.88844574,91.25783049,87.23891155,86.12426956,80.60174924,77.94409526,73.35990102,70.43997344,63.58408562,62.85855661,0,1.148093134,2.134874081,2.763792205,4.100250275,5.064548052,5.94720553,7.167116937,8.148493518,9,0.608414382,-0.538569272,2,0.317261079,1.460843244
125,98.88592826,95.39455837,88.6254587,83.78752587,78.44593472,74.06587186,68.3195931,67.05264843,60.60074301,55.68720173,0,0.774693541,1.790410488,3.001445813,4.108227931,5.104860362,5.981197195,6.849652915,7.82229889,9,-0.382510129,-1.284113888,2,-0.606332891,-0.479934941
126,91.74589114,88.5539637,84.41541195,74.91657136,72.9858087,66.65451351,62.4359923,59.37258877,54.37338889,50.35575233,0,0.769136706,1.973623974,3.119339068,3.82461698,5.230016201,6.2112085,6.848196533,7.905522946,9,0.60843768,1.26997046,2,0.030174411,-2.069831979
127,103.9449245,101.6924985,98.69382456,93.95756192,88.33722034,84.85132841,83.15020769,80.9964713,75.23412174,71.61231813,0,0.885884999,2.236265621,3.075616201,4.11915456,5.152588085,5.846599198,6.750838178,8.202077469,9,1.368483595,1.125210825,2,0.011410511,-1.224405809
128,110.6749414,109.5569172,106.2875163,102.6057811,100.2233417,99.95946683,97.44688336,96.58997897,93.57312736,91.05148474,0,0.755077965,1.846098554,3.065868329,4.042560368,5.135663035,6.071977068,7.168178258,7.875959252,9,-0.110440604,0.114510798,1,3.192095277,1.086912792
129,95.03805872,88.14251659,87.28734605,79.65413998,75.4960277,73.25988054,72.30814115,68.73711844,65.75005171,61.11012935,0,1.042317337,1.855526817,2.914076544,4.022742441,5.127379511,5.790532813,6.807233237,7.992377338,9,-0.245556412,0.343980479,1,-0.217420706,1.310440743
130,103.5667892,97.12147868,94.46530323,87.85944906,82.85885461,79.81364744,77.65729711,73.18207232,70.58457373,68.06686641,0,1.164325274,1.979853698,3.221841972,4.065234043,4.905973667,5.803840415,7.229913014,8.117587126,9,-0.635351781,-0.734623593,2,0.782703011,-0.865400438
131,100.9716115,94.96263123,88.7728789,84.70545272,77.44674817,73.72276938,69.72321441,63.98523076,60.46296761,55.51004263,0,0.775601869,1.96964599,3.102225122,4.054182112,5.171511847,6.113950628,7.184153873,8.207273944,9,-0.377489684,-0.430709303,2,0.645414525,0.553574549
132,94.8607063,91.09145001,84.82862075,79.99833941,74.93573229,69.56602774,63.76000704,59.54561531,56.67640078,54.05409961,0,0.868906869,1.997823363,3.108070293,4.052467092,4.936436195,6.197923072,7.130195324,7.830670656,9,0.757111449,0.758982322,2,-0.453674044,0.057196739
133,97.17975455,92.87893598,88.96743163,83.87038773,81.26506791,79.26613671,77.57686555,74.18776833,71.82560902,70.09329702,0,1.108550677,1.951899033,3.042625119,4.109389947,4.798454027,5.870548091,7.150526445,8.186102296,9,-2.542774801,0.222217312,1,-0.427993606,-1.462287095
134,98.03079876,93.97371544,90.4762268,82.53121829,79.913469,76.97051498,74.66951947,75.66798971,70.59772204,70.78326432,0,0.77381547,2.000987911,2.959454263,4.185967192,4.814321391,6.239186591,7.07753541,8.174979665,9,0.40823178,-1.356919614,1,0.609477017,-0.444240195
135,102.4256515,97.17621469,94.72386064,85.89754135,82.09643895,79.66595481,72.57224634,66.82629367,63.44197342,58.99106358,0,1.162131751,1.937558108,2.923045399,3.842925945,4.847904023,6.094689988,7.13216087,8.131104095,9,0.73148917,-0.332749864,2,0.046776248,0.816833841
136,103.5534714,98.51077657,89.20997935,80.09943368,79.59613703,77.74655433,75.18193443,71.95376141,70.70464649,67.47089569,0,0.769647034,1.954273844,3.207816031,4.14995467,5.051816505,5.790559577,7.148330818,7.787384917,9,-0.815299762,0.698934944,1,1.155082449,2.101745384
137,91.52840209,88.7498284,83.5823529,79.17188794,73.26575194,71.20483894,66.14282819,58.0906536,54.68737176,49.31897317,0,0.76924197,1.952578773,2.882331446,4.192194588,5.169621958,5.790442997,6.899621514,7.801027286,9,-0.18781987,-0.877973234,2,-0.572104204,-0.226138831
138,97.81588542,95.16990277,90.95391649,86.55401074,87.69754136,84.69042307,83.08554677,81.43371433,81.63566871,77.86590179,0,1.15981114,1.972799306,3.129553902,3.946403058,4.917725406,5.864822748,6.828175464,7.853497959,9,1.417742139,-0.117961962,1,0.546325577,1.543687514
139,105.4682243,104.2127221,99.60020008,91.78040626,89.4270712,85.09066064,83.48010984,81.92069899,78.73256479,76.83403347,0,0.915801978,2.123849848,3.095171613,3.982802667,4.936310233,6.225520833,7.11969665,8.110815658,9,-2.118633846,-0.010104706,2,-0.412577191,0.999845998
140,90.30597325,85.08090137,77.6260571,73.37919134,63.86300238,62.4584305,59.92397553,58.06732402,54.9160893,49.42433786,0,0.901429012,2.246421076,2.805202677,4.241602834,4.848238846,6.040499203,6.829213588,7.788035229,9,-1.420748971,-2.193971296,1,0.206920978,-0.062030233
141,100.7319334,98.44812858,94.04316429,89.19740565,84.42146634,79.50958747,78.48269811,77.73850128,74.1202501,73.7390455,0,0.901118215,1.979188393,3.203116442,4.054735401,5.185705345,6.114219093,6.764678219,7.986672771,9,-0.0875447,-0.197027569,2,-0.214087768,0.298088859
142,98.89798388,95.55046216,89.50866311,85.20017567,79.91175084,74.48098876,68.75961359,65.81103362,59.18235515,56.71833521,0,1.221539867,2.153256558,2.786306319,4.152396472,4.753636651,6.233013923,6.949972934,8.063735707,9,1.395614465,0.725122449,2,0.123756151,-1.422815788
143,98.47702955,95.28314554,88.86421521,87.72898282,80.11071541,75.75600408,73.09702437,72.84003357,68.67427193,63.29008491,0,1.168838589,2.218987595,2.920140468,4.001092716,5.092271175,5.822001588,6.815162519,7.786388513,9,0.973685619,0.398722047,1,-0.346404955,-1.540797829
144,104.5061642,96.05719047,92.21235853,86.0706902,82.38406227,82.46434253,78.5867875,77.01333542,73.76545856,73.44999309,0,1.16749408,2.234513273,3.19766147,3.959795381,4.766974915,6.039272864,6.887414285,8.005476187,9,-0.957668544,-0.480540557,1,-0.558924691,0.172061981
145,98.48443134,91.13208373,88.08006779,80.32652681,74.48715959,72.04929793,71.30122393,67.77438588,67.30172648,63.18547825,0,0.958119109,1.928432438,2.804234999,3.988297106,4.822864817,6.013386898,6.751207855,7.751377118,9,0.514989014,1.054796065,1,-0.132825239,-0.868413228
146,98.83155957,92.57258569,86.18375276,79.15141331,75.82654983,69.79983731,63.01550405,60.34030431,54.37584307,50.74949868,0,0.868352564,2.098890032,3.112699566,3.937300313,4.86966787,5.935661611,6.775164405,8.06110018,9,1.03061156,0.289390486,2,-0.728711722,-0.714084657
147,97.37079977,96.6677397,94.27148251,87.15037776,84.61679985,78.94505887,77.73799421,73.33790074,70.54815702,69.45484467,0,0.774678572,2.130364699,2.834715395,3.992331636,5.036352659,6.207273834,6.96831316,8.091858952,9,-0.960164845,0.426024987,2,0.388601581,1.739978835
148,95.38042937,92.51646773,86.13548178,81.93789535,80.98904054,79.56206403,77.20356697,77.74301445,74.78309435,74.54126039,0,0.942185284,2.241986995,2.998180427,4.053869972,4.795496003,5.996097639,7.086015877,8.239487159,9,0.718370046,-0.413428647,1,0.384665269,0.187088155
149,99.83463138,96.20993186,89.91137939,86.2210859,84.19397214,78.82202265,75.38144693,70.03959705,67.69267201,64.00159758,0,1.042582949,1.874264485,2.952576693,3.920228079,4.887344882,6.188426967,7.218319417,7.787833824,9,-0.48676346,-0.707297187,2,0.600796456,-0.482017153
150,102.2281099,98.1672641,92.18396855,88.30274672,78.76588316,76.66549282,71.63022683,67.0903061,64.36747947,59.80091654,0,1.104422813,2.207729958,2.886868866,3.902354871,4.756022386,5.908126449,6.846519185,7.890734992,9,1.275642478,0.754835797,2,-0.876656966,-0.940302432
151,90.54696903,84.58389583,76.10105712,71.2592893,65.69884005,59.79716516,52.55565347,50.68021451,45.63578023,41.24046189,0,0.834700613,2.139948674,2.894963363,4.156384277,4.886501312,6.02011529,6.867886934,7.82220913,9,-0.505276844,0.984726134,2,-2.690242794,-1.940007359
152,100.5934211,93.80868821,86.42245527,83.8241939,80.3204357,73.65964344,71.03696934,65.94224218,61.46643881,57.38865328,0,0.992133351,2.059777633,2.788993156,4.188236124,5.208443495,5.93334882,7.139529159,8.185638968,9,0.360011954,2.606698815,2,0.402500196,-1.178464675
153,101.3521088,94.43586108,90.56412186,86.46144449,81.76824599,78.23856503,74.61202109,72.09242125,68.01589332,62.66274818,0,1.228754829,2.070938503,3.234865614,3.923303131,4.804186673,5.9055198,6.779691221,7.885885298,9,1.4800107,-0.46089363,2,0.852905273,1.548085888
154,87.54425993,83.43387652,78.93383595,75.35519248,70.44327992,66.46824781,60.94466006,57.06500447,50.38365817,47.04554436,0,0.923343234,1.843641046,2.809495095,4.149207212,5.157499433,6.159347602,6.889698687,8.223534829,9,-0.089035311,0.930875122,2,-0.676043598,-1.444442788
155,109.6953847,108.2612244,103.4958254,98.91888658,100.0335392,97.018315,93.84169378,92.19408771,90.42552985,87.62519061,0,0.758330434,1.851415496,2.937267236,3.847480517,5.050786209,6.230752086,7.092932756,7.90053518,9,-0.313399174,0.418108593,1,-0.359150646,-0.208126169
156,91.17937323,85.71331475,78.96733339,71.59820128,68.29947798,62.52059833,55.38124791,49.98835302,47.22241569,40.73523539,0,0.902235187,1.971132262,3.168478656,3.765518726,4.781715679,6.218692392,6.953370005,7.801417334,9,0.134433783,1.403721777,2,-1.84480792,-0.908014233
157,103.186103,94.6816678,91.40106189,85.28194442,81.7327091,78.0981429,74.22430125,75.18425807,72.58045551,70.8747122,0,1.24091271,1.791615554,3.025705854,4.123644142,4.882980724,6.105275817,6.831225416,7.95242608,9,-0.410398265,-1.063242821,1,-0.574006797,-0.867928015
158,108.1510942,101.9333777,96.52303161,94.43866983,90.80368009,85.63165538,81.06900995,78.63029403,74.92238704,73.5821339,0,1.086940871,2.039974768,2.82414587,3.75898173,4.854821678,6.193791879,6.982315552,7.979598679,9,-0.119171479,-0.120636527,2,1.141538037,1.700829988
159,100.6222268,93.49765199,91.62667168,85.92458307,79.40121763,75.14030562,74.47493072,71.02610018,66.26494879,61.79272751,0,0.920942842,1.904534413,2.778665573,4.225141773,5.099804407,5.775532075,6.885519623,8.163601384,9,-1.174721747,-0.248944181,1,-0.303237992,-1.442312884
160,89.20966426,81.65291264,78.84795484,73.33559085,71.93221289,61.15052392,59.74659565,55.95530836,54.56089093,48.79366372,0,0.99128242,1.888561843,2.934828452,3.771249828,5.2377369,5.833388115,6.957072507,7.975758494,9,0.6634334,-0.142158316,2,0.325501708,0.088151214
161,94.48444211,87.87333962,84.18252057,76.80245883,72.18316132,72.2012557,69.14447903,66.8161688,67.96142069,65.49621382,0,1.042201875,1.958549399,2.936654545,4.12528642,4.91498784,5.842191784,7.248154925,7.916600386,9,-0.54512145,0.482470924,1,-0.40231007,1.298284531
162,103.4726525,99.93633395,90.89729502,86.1265158,84.30008405,81.42723085,80.14096191,77.3911234,75.51228542,73.16644479,0,0.912101132,2.151263536,3.104130546,4.022602054,4.998265768,5.974529098,6.895675679,8.204789956,9,0.491163731,-0.34612506,1,-0.71083727,0.013155791
163,102.1196675,95.8853014,91.91300839,88.13835647,80.61940025,80.11150065,75.29694622,71.37873534,69.62076529,67.85765197,0,1.237963876,2.016236377,2.822280322,4.178045417,4.929795569,6.022232994,7.130681583,7.93707193,9,0.594918455,0.683794504,2,-0.857770701,0.611369935
164,94.11777756,88.22773999,84.59992517,79.01372274,72.97848212,69.49910638,61.80522136,59.18534535,51.91347068,48.59234279,0,1.149701041,2.170824462,2.755204624,3.946045037,5.100440121,6.206994647,6.87603511,7.891304458,9,-1.643504734,0.365963111,2,-1.541467652,-1.593128576
165,95.65229503,90.1629623,84.54882429,76.53025197,74.27837424,69.42883086,67.21516979,63.87750688,59.74426508,53.6731123,0,1.080583487,1.881096437,3.080645436,4.148945294,4.836259494,6.24503834,6.946679084,7.827703858,9,0.216274024,-0.184219426,1,1.046973802,-2.741477022
166,98.80627525,93.13185574,91.29269721,86.47461034,82.18917818,80.45347479,73.16615378,72.85787054,72.18423924,69.37500882,0,1.097998187,1.913223747,2.817073079,4.003493636,4.822013519,5.792756483,7.06866015,7.82931985,9,-0.968152138,-0.241531369,2,0.7556333,-0.084505707
167,97.60035763,93.77606227,88.57612556,83.44992677,79.72200931,75.98928352,73.23698135,70.08261529,69.26404641,66.21035293,0,0.829856856,1.944423516,2.96625918,4.02913452,5.228197004,6.129420204,7.130977647,7.811481872,9,-0.163417123,0.180530631,1,-0.322645491,-0.001849383
168,94.43581595,88.01726251,84.04853919,78.31464814,73.49834885,70.23786574,66.94173449,62.06215621,62.28337159,60.21868169,0,1.202780932,2.051323064,2.761073728,3.829676108,4.932413774,6.133014862,6.947830463,7.796960515,9,0.283827779,-1.685894221,1,0.05384974,0.387735503
169,100.3956157,98.22106964,88.35110657,84.35108692,76.57726927,73.40985477,69.73109816,65.26101255,63.45051447,56.48687916,0,0.764621072,1.85397032,3.053369565,4.091485963,4.964873355,5.762463709,6.971200406,7.973893236,9,1.630971801,-1.610411623,2,0.273009871,1.389340947
170,98.7159644,90.26680828,86.38154373,79.69424397,75.50042478,71.82452848,67.75327039,63.45285474,60.06813765,55.42471493,0,1.176645557,2.068740421,3.093361545,3.807638085,4.897457,6.159270517,6.75261396,7.779206974,9,0.075604803,-1.044852026,1,-1.690335016,0.728583899
171,104.6849846,101.6617267,91.60120101,86.45571106,75.0614736,70.62339396,64.90340748,62.46020583,59.16577753,58.59986882,0,0.805646136,2.017242028,2.959312907,4.185763115,4.818094626,5.861995663,7.180642982,7.809304719,9,1.750730461,1.122092252,2,0.457545977,0.727541566
172,107.3519964,103.21099,99.67300499,94.2526532,91.05904267,88.66906771,87.0677188,85.42765846,81.57092713,81.0941305,0,0.87385574,1.942859489,3.109164331,3.84975751,5.074437116,6.082352646,6.855588766,7.7780286,9,0.03100436,0.381270626,1,1.348714879,0.216960801
173,101.3379414,94.63926758,89.07242585,83.50897099,79.25254969,75.52332039,72.50986668,67.9141338,66.29832931,64.03266571,0,0.898423149,1.9614273,3.122955584,3.995091864,5.199304507,6.09612009,7.080858139,8.199376779,9,-1.126790161,-0.462594269,1,1.470300341,-1.186399405
174,93.62888585,85.34641359,80.49837914,74.96396192,65.64851244,59.67805357,51.80271852,49.04992067,44.05790988,36.74937313,0,1.021768571,1.912731135,2.812689946,3.782320904,5.104197941,6.00937181,6.786994833,7.861307831,9,0.587645194,1.419478948,2,-0.640393043,-2.383107426
175,88.52026769,84.88691705,78.69158586,71.32298972,68.32521018,64.08286764,61.47071851,57.8601517,52.44472708,50.84651689,0,0.831612486,2.193931797,3.191906517,3.795461527,5.171072479,5.754786809,7.175490102,7.815704953,9,-0.68134316,0.30611583,1,-0.998440382,-1.068738132
176,107.6606167,101.8510131,96.53437341,88.67506315,85.05345992,85.81960699,82.75197715,80.2498794,76.4892195,74.1320299,0,1.187931503,1.897300233,2.994491705,4.249767079,5.192472579,6.237367247,7.238607473,8.192983155,9,0.699246477,-0.602593641,1,1.832791143,0.992621402
177,102.9919165,98.95356101,90.70118457,84.63188352,82.86841965,77.82042654,70.74129042,67.52039726,63.85976146,58.2075657,0,0.865632587,2.154026566,3.1903318,3.891706305,4.827296229,5.939864164,6.772072308,8.014582264,9,-0.291328995,0.014101555,2,-1.141277328,-1.683304103
178,101.8605697,97.1866225,91.49546016,89.19145565,85.94982161,82.83435018,81.61983668,78.76030682,76.33321905,72.42459768,0,0.818827157,2.151231586,2.806439088,3.795205725,5.205627215,6.217943706,7.210616932,7.899231119,9,1.165366107,1.51949764,1,-1.022582722,-0.982173568
179,98.03105751,95.43864744,90.06215347,82.46729428,76.42386657,70.38915367,65.09713389,61.22643086,56.56290666,53.60214679,0,0.767900986,2.04352324,2.953639939,4.177775222,5.161473254,6.247073613,7.102556246,7.820752549,9,0.068309421,-0.943219564,2,-0.369843304,-0.502015332
180,108.2165929,103.2285473,98.67768242,93.80579524,90.33401863,87.28158596,80.61896929,78.3052287,75.1930898,72.29957494,0,0.840696565,2.005426607,2.895000198,3.795413432,4.846763271,6.038041457,6.808206651,8.148361349,9,0.476323628,0.725987153,2,2.023663509,2.144140479
181,96.15672434,88.67054917,84.97749158,80.18908074,74.85591021,70.1752515,64.46896982,62.21790804,59.82478108,59.3356808,0,1.202461148,2.047379339,3.182956843,4.224614329,5.091914137,5.969128752,7.139552097,8.159184074,9,0.950545779,0.076838214,2,0.741902257,-0.021849897
182,104.1579569,99.09606852,95.57688929,91.33312878,88.61611816,85.81970373,85.88033206,82.85497364,80.45441828,77.47308007,0,1.231224194,1.898736099,3.136449413,3.952702195,5.082667772,6.249520906,7.10059716,8.124456495,9,0.587123087,0.730517631,1,1.139648117,0.167146927
183,93.64046535,89.16652125,83.8016544,77.63257827,73.04527929,69.96399846,69.88432311,65.06709922,63.51632213,61.6939277,0,1.107184074,1.985791602,2.868147432,4.246002045,4.807308957,6.18835449,7.137613277,8.230879544,9,-1.539866264,-1.060280029,1,-0.89060569,0.195065683
184,97.19347459,92.22853932,85.21915149,79.59256485,74.93919714,73.87358112,70.26578542,69.95063806,66.8930959,65.71712528,0,0.892352254,1.863965697,2.82545426,4.019411029,4.994112199,6.098716339,7.025879017,7.76248325,9,1.801023525,-0.1104814,1,-0.557744725,0.427120545
185,94.25132815,91.33000454,83.46673852,76.35941736,70.47460971,66.15298688,59.38731292,58.50541572,53.49866303,50.21755067,0,0.967281101,2.158229856,3.224233871,4.07140977,4.890454582,5.789851076,6.94696673,7.810381385,9,2.639088924,1.465237604,2,-1.414826334,-0.717415411
186,98.1712228,92.19129207,87.34270647,83.3514845,79.40915778,77.37617059,74.97316771,71.39462084,68.32196095,66.54684141,0,1.00136386,2.236367862,2.990764226,3.841018374,4.833334197,5.927259423,6.941523694,7.886522674,9,0.537499797,-0.468125102,1,0.165596809,0.25679011
187,105.1568928,100.661866,97.92467132,96.28443573,92.40690094,85.69820673,85.3505812,80.73228811,80.00875499,75.82633848,0,1.213837025,2.037661907,2.856981906,3.814040056,5.207321612,6.070462744,6.902199429,7.755392706,9,0.941863991,0.538186991,2,-0.03903729,0.664769405
188,101.1072028,98.34575796,92.19740147,88.57674982,84.7855478,81.3566026,80.5537789,78.37653726,74.85201597,70.56897376,0,0.892255059,2.037348351,2.755542345,4.128470823,5.107169183,5.75293684,7.220863139,8.11076345,9,-0.87540767,-0.25978199,1,1.375322398,-0.859962043
189,102.9779004,95.81878285,87.91789119,82.32496799,76.83954456,72.70071585,69.82441684,66.21381082,61.07840412,58.46622016,0,0.92468708,2.204606788,3.247111639,3.906298623,5.18940829,6.112535328,7.068469406,8.087956458,9,-1.074046901,0.147931984,1,-0.840040923,-1.082185934
190,105.0774725,98.54079772,95.33790353,90.78820364,85.12547016,83.49038165,76.2155222,71.70042,67.78388695,62.69458603,0,1.184561403,2.188720513,2.922240988,4.1371739,4.932716713,6.047480397,7.055812364,7.816531867,9,1.043956175,0.129146477,2,-0.459397626,-0.358836332
191,99.83114905,93.67780298,89.40414348,86.12674339,77.77031371,73.95419142,69.09889865,67.28904225,65.14371015,60.38328888,0,1.089510468,1.840003293,3.065883165,4.090075857,4.989233067,6.069279345,6.855190095,8.06385753,9,-0.920512738,0.843373103,2,-0.873102833,-0.498847418
192,97.69777228,92.23357003,84.69651131,80.01564747,75.45386221,72.10928142,71.38709757,71.15992321,66.4353693,65.58935081,0,0.813032793,1.936749535,3.11510883,3.948674439,4.796928343,5.956684045,6.812085264,8.144279778,9,-1.984965888,0.028818801,1,1.095616064,3.079684477
193,97.84821649,93.13234613,90.57540855,85.38907181,79.46230911,75.26497042,72.33608117,67.15528273,64.40810813,62.23243525,0,1.182655666,1.793132684,2.890448413,4.063099613,4.895930014,5.804844079,7.248364422,7.933695576,9,0.25628695,-0.38365187,2,-1.3819341,-0.577622347
194,102.1376122,99.03421929,95.86366827,93.84848058,93.22631334,84.57027401,81.87262751,76.20891371,71.10795898,69.19462993,0,1.205354331,1.933306792,3.166253883,3.938950287,5.033426012,6.005046487,6.981826632,8.223603917,9,0.825310579,1.396757147,1,-0.286059134,0.861008597
195,102.3629752,101.749106,97.8433623,92.95747313,87.48984103,83.09766825,82.38006059,76.17091248,71.81011664,68.64752852,0,0.907447778,2.139704094,2.840876916,4.124392866,5.149644574,5.830473581,7.147036489,8.041871931,9,-0.720765565,-1.199183614,1,-1.239582813,1.111279856
